Account,Coin,execution_price,size,size_usd,side,Timestamp IST,Start Position,Direction,closedPnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,time,Date,leverage,timestamp,Sentiment_Value,Classification,date,is_profitable
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,53.50505,Close Long,3.7664,0x957a134b3fc40c4f20bc0421aaea060201180010fd3dd1bb277f53077c11847c,86983564107,False,0.0,15100000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,53.49405,Close Long,3.7664,0xf41eb2f601752af1f3390421aaea0602011900a3cf93246531ce29f05f603c7e,86983564107,False,0.0,425000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,53.48305,Close Long,3.7664,0x2f706f4743fcbd7698560421aaea0702017000b5f6d0104faac24d85cf6843cd,86983564107,False,0.0,784000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,53.47205,Close Long,3.7664,0x7540b1d3dc2195ec3e230421aaea0702017100670af0e6923c324020907c0377,86983564107,False,0.0,154000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,53.46105,Close Long,3.7664,0x05bc8f220776ede306030421aaea0702017200fe3be47bc16a748fc781c8771a,86983564107,False,0.0,666000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,53.45005,Close Long,3.7664,0x20c690f05772dadaf7e00421aaea080201a600aa4433ac2ec216447309f9c106,86983564107,False,0.0,625000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00948,806.75,SELL,16-04-2025 22:31,53.43905,Close Long,3.245952,0x26f9469382504c8466800421aaea0d01de0063a99b4646ccf9d0023f8872baaa,86983564107,False,0.0,565000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00087,74.04,SELL,16-04-2025 22:31,53.42957,Close Long,0.297888,0x0000000000000000000000000000000000000000000000000000000000000000,86983564107,False,0.0,791000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.05875,4999.62,SELL,16-04-2025 22:31,52.84115,Close Long,20.116,0x0ef3f6e7caee96e59d290421aaea1e0203cb001c1bf983e1461c973cd624cb4f,86983564107,False,0.0,414000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,52.7824,Close Long,3.7664,0xa60df290e7fd80037c980421aaea1e0203d7008adb0f8171681396ad4418d9dc,86983564107,False,0.0,763000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,52.7714,Close Long,3.7664,0xfdb448203fe8c706d4ca0421aaea1e0203d80083c9c5445389dcc88c27b0403d,86983564107,False,0.0,562000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,52.7604,Close Long,3.7664,0x9d468dbdecb85563d7290421aaea1e0203da00efc0af6c888ac49223bc30c4cd,86983564107,False,0.0,22300000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.009,765.9,SELL,16-04-2025 22:31,52.7494,Close Long,3.0816,0xb052d7e761ec3bced4100421aaea1e0203db00dfb5ad0ef55e3259a5ff029096,86983564107,False,0.0,316000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,52.7404,Close Long,3.7664,0xe2448213342e3c2106f10421aaea1e0203dc0080438085fdca6c7d5125d781b9,86983564107,False,0.0,446000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.006,510.6,SELL,16-04-2025 22:31,52.7294,Close Long,2.0544,0x65b1277035482f5293790421aaea1e0203dd001e38c5c62d6233846eb00c20d2,86983564107,False,0.0,1000000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,35.09788,Close Long,3.7664,0xf14c815866777d4d88630421aaea1f02053c0083c9d8509c280124aa88c807f0,86983564107,False,0.0,878000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,35.08688,Close Long,3.7664,0x992d5253394b159d4e100421aaea1f02053d00b82070e81c2053fe75ea70d7f0,86983564107,False,0.0,791000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.06161,5243.01,SELL,16-04-2025 22:31,35.07588,Close Long,21.095264,0x218c5bef8018c938c8f30421aaea1f02053e00cbc60cb5c9a2830924aeeaec83,86983564107,False,0.0,499000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,35.01427,Close Long,3.7664,0x104d0191cea749bcdd320421aaea1f02053f003106d90d8b05d02a562739395b,86983564107,False,0.0,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,35.00327,Close Long,3.7664,0xfbb256809e5298def0280421aaea2002039c00317fb56cdd81fc024492652765,86983564107,False,0.0,445000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,34.99227,Close Long,3.7664,0x1033d2b29d12855e2a820421aaea2002039d00e4307070fe1fa291f2ad27f4f4,86983564107,False,0.0,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,34.98127,Close Long,3.7664,0xf7c9e4866c36dfac32c90421aaea2002039e00d87b8f5368b10af527ef8d6620,86983564107,False,0.0,205000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00038,32.34,SELL,16-04-2025 22:31,34.97027,Close Long,0.130112,0x92c93a1b574487aa82940421aaea210202b900b42c3803a524c6fb826b5a4377,86983564107,False,0.0,115000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00014,11.91,SELL,16-04-2025 22:31,34.96989,Close Long,0.047936,0xe1be5a6071bc4cc4cd110421aaea210202ba000d29790d6774142e69fab4a49e,86983564107,False,0.0,150000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,34.96975,Close Long,3.7664,0xc37508c6f02387e40d800421aaea220205b4003fd4a0e291fb0cf3dd95e0c2e0,86983564107,False,0.0,805000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.009,765.9,SELL,16-04-2025 22:31,34.95875,Close Long,3.0816,0xfd043e2604849ffd924f0421aaea220205b6006517abf40a793f2238d6ab46b4,86983564107,False,0.0,323000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.05,4255.0,SELL,16-04-2025 22:31,34.94975,Close Long,17.12,0xc497caaa7210ad47c4670421aaea220205ba00b66f52728ae9e2b4e80341db36,86983564107,False,0.0,624000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,34.89975,Close Long,3.7664,0xde338902a281a9d8f9390421aaea220205bc0083d6f77123978898637ba353a8,86983564107,False,0.0,683000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.55,46805.0,SELL,16-04-2025 22:31,34.88875,Close Long,188.32,0x32ec7bd2556082e9f94e0421aaea220205bd00f7327f526bb2d75b267118b739,86983564107,False,0.0,601000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,2.3536842412278682,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,34.33875,Close Long,3.7664,0x233e35d4d7f3178403300421aaea220205c20060dd359dfb7051c6a41711c79a,86983564107,False,0.0,832000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.007,595.7,SELL,16-04-2025 22:31,33.54175,Close Long,2.3968,0x48ad464fbbbfe2e579310421aaea220205c6008068bf4bb2a701e0243e4fb959,86983564107,False,0.0,173000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.007,595.7,SELL,16-04-2025 22:31,33.53475,Close Long,2.3968,0x7b3e5f074a06ec6cbf990421aaea220205c700a0ce722d64b471770ab57635aa,86983564107,False,0.0,1120000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.23556,20046.16,SELL,16-04-2025 22:31,33.52775,Close Long,80.655744,0x3c7277aaea1eef4598c60421aaea230202f10066c417d7b9c74cf444fbebeff2,86983564107,False,0.0,519000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0080617645365333,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.03522,2997.22,SELL,16-04-2025 22:31,33.29219,Close Long,12.059328,0x9077a47b3bfbc992493c0421aaea230202f2008fe7ee7eefb7b9fa3a3ef37d9b,86983564107,False,0.0,940000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.07383,6282.93,SELL,16-04-2025 22:31,33.25697,Close Long,25.279392,0x25db2bbac94e80a4d56f0421aaea230202f50005501c5a1699d435330989bf93,86983564107,False,0.0,882000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.54365,46264.61,SELL,16-04-2025 22:31,33.18314,Close Long,186.14576,0x22060123ba23b9eaeba90421aaea2302030700c62934e34fec5f2449e6e68ec8,86983564107,False,0.0,280000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,2.3265096353712904,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.54423,46313.97,SELL,16-04-2025 22:31,32.63949,Close Long,186.344352,0xb99e807c17a4a82f34a00421aaea2302030d004b6c5444d4a06f4084c6b9c732,86983564107,False,0.0,832000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,2.328991802963364,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00155,131.91,SELL,16-04-2025 22:31,31.06513,Close Long,0.53072,0xf98376149ec3067db1a10421aaea2302031200d014a6d60b89015e1371da1b97,86983564107,False,0.0,87000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.17661,15029.51,SELL,16-04-2025 22:31,31.06358,Close Long,60.471264,0x1d29cbed930bc41626c80421aaea2302031a00f8b3bbf15a409c8e818a9e5e19,86983564107,False,0.0,876000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.03521,2996.37,SELL,16-04-2025 22:31,30.88697,Close Long,12.055904,0x7a8a6f3ef4b329c27f510421aaea2302031d008bf0747dc50b1b2360e5614311,86983564107,False,0.0,939000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.03564,3032.96,SELL,16-04-2025 22:31,30.85176,Close Long,12.203136,0x508ef00e446128f9bd8b0421aaea2302031e00a4b75515da7ba4a7741d539301,86983564107,False,0.0,223000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.02194,1867.09,SELL,16-04-2025 22:31,30.81612,Close Long,7.512256,0xdec3267a74c2f9d8d2f00421aaea2302033401014d3bf186e1c08ec114fd3200,86983564107,False,0.0,1130000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00014,11.91,SELL,16-04-2025 22:31,30.79418,Close Long,0.047936,0xbe3f4715894cc2455dd50421aaea240204a4001ba534376a05ed96dce52ead8f,86983564107,False,0.0,748000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.24099,20508.25,SELL,16-04-2025 22:31,29.14873,Close Long,82.514976,0x329de41e69b2759c5f290421aaea240204c3004d64bc6853051d42f11470cb9b,86983564107,False,0.0,994000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0312988962752148,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00129,109.78,SELL,16-04-2025 22:31,28.90774,Close Long,0.441696,0xd14ff7a03a76bf5283460421aaea240204c800f6bd869a0ea89257e116f8d641,86983564107,False,0.0,962000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.05534,4709.43,SELL,16-04-2025 22:31,28.90645,Close Long,18.948416,0x4f5abd372dbb43e5ce1b0421aaea240204cb00db4a6643ba6c59e3b21f578a3f,86983564107,False,0.0,5530000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.1,8510.0,SELL,16-04-2025 22:31,28.85111,Close Long,34.24,0x43920e26db5384e44cfd0421aaea240204d8007f06fb256e2c5311bb3d06be8e,86983564107,False,0.0,634000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.09998,8508.3,SELL,16-04-2025 22:31,28.75111,Close Long,34.233152,0x0d7d264133cc7f6f11100421aaea240204dd000a7832eda06217840f6f41b52c,86983564107,False,0.0,732000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,27.77113,Close Long,3.7664,0x461af0cbedf58ed11b400421aaea240204f600886a7269adedadc0a401fdd308,86983564107,False,0.0,594000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.0118,1004.18,SELL,16-04-2025 22:31,27.76013,Close Long,4.04032,0x55b72cf382deeb8b74140421aaea240204f8000fddfe2919964aee89aaf76ce9,86983564107,False,0.0,716000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.16692,14204.89,SELL,16-04-2025 22:31,27.74833,Close Long,57.153408,0x0f75735ce6745b67007a0421aaea240204fb002123329ecd799e33c4a1d0b18b,86983564107,False,0.0,319000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00146,124.25,SELL,16-04-2025 22:31,27.58141,Close Long,0.499904,0x9b087189bb9c0e1e710b0421aaea250204f000d52edcb98a3162f02e3725aa03,86983564107,False,0.0,691000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,27.57995,Close Long,3.7664,0xc35c23bd739ede3da9940421aaea250204fb0005f644284ff8627f8c02e21c87,86983564107,False,0.0,15200000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00018,15.32,SELL,16-04-2025 22:31,27.56895,Close Long,0.061632,0x88dcbd41ec05f8e7b1720421aaea25020508005afe4c0f40b2e7c2bd987bab50,86983564107,False,0.0,805000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.45544,38757.94,SELL,16-04-2025 22:31,27.56877,Close Long,155.942656,0x4417918c60ecbff785330421aaea2502051800aee313034f51581149979e09f5,86983564107,False,0.0,271000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.9490215276242975,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,26.39448,Close Long,3.7664,0x4e4031563f5d44d406a70421aaea2502051d00a8bb169fa6232c7bdaed57f395,86983564107,False,0.0,552000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.008,680.8,SELL,16-04-2025 22:31,26.38348,Close Long,2.7392,0xb63d76953522d72936ed0421aaea2502051e0068154c1df4db08db27c882337a,86983564107,False,0.0,1110000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,26.37548,Close Long,3.7664,0xbbc3f3e95269ba75f2a40421aaea2502051f0088e0f23b926b17a5339c3aa6cd,86983564107,False,0.0,13700000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,26.36448,Close Long,3.7664,0xc38d1eaad948f9260f7c0421aaea2502052500d0d31635354c811e42cd36558a,86983564107,False,0.0,123000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.0118,1004.18,SELL,16-04-2025 22:31,26.35348,Close Long,4.04032,0xb99b13080a143db615b90421aaea25020529001a767f39c59008d3a8b453461b,86983564107,False,0.0,195000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00018,15.32,SELL,16-04-2025 22:31,26.34168,Close Long,0.061632,0x0225626146666980e31f0421aaea2502052b001c91730122e47faced49ac715d,86983564107,False,0.0,781000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.00018,15.32,SELL,16-04-2025 22:31,26.3415,Close Long,0.061632,0x4912b22e21f6429b95010421aaea2502052c00c3d6a636b4c2b3c3911c03ca2b,86983564107,False,0.0,389000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.009,765.9,SELL,16-04-2025 22:31,26.34132,Close Long,3.0816,0x84bfd7bc2d38a81d676e0421aaea2502053800efe2f36e9071cd739fecb802ed,86983564107,False,0.0,1000000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.414,35231.4,SELL,16-04-2025 22:31,26.33232,Close Long,141.7536,0x4423c11c5dc72c98a5f80421aaea2502053b00da46f7ad2cc1881d2da8900ea4,86983564107,False,0.0,593000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.7716823197606135,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.16889,14372.54,SELL,16-04-2025 22:31,25.91832,Close Long,57.827936,0xdedf6d3c70a795fa5c340421aaea2502054000f66b2b75652a2fd1a21fd5cdcd,86983564107,False,0.0,1050000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.002,170.2,SELL,16-04-2025 22:31,25.74943,Close Long,0.6848,0xe6f6b17deb7daa35dbc50421aaea2502054400c2677ac42622ea30e96eae41e6,86983564107,False,0.0,95800000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,25.74743,Close Long,3.7664,0x9cb5ab5e358427bf6d760421aaea260203970084d4126fff178200d0986e827b,86983564107,False,0.0,679000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.0118,1004.18,SELL,16-04-2025 22:31,25.73643,Close Long,4.04032,0x256a1a888074f6b271c10421aaea2602039c005a40143ce4c0c9cf500539d71b,86983564107,False,0.0,997000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.0118,1004.18,SELL,16-04-2025 22:31,25.72463,Close Long,4.04032,0x75049f30de645408cf6e0421aaea2602039e00fc820d6ae730750940ff40c548,86983564107,False,0.0,113000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.0086,731.86,SELL,16-04-2025 22:31,25.71283,Close Long,2.94464,0xf3540b9907ca902f3c230421aaea2602039f00bcd26d72190c2046af7a75128f,86983564107,False,0.0,197000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.11494,9781.39,SELL,16-04-2025 22:31,25.70423,Close Long,39.355456,0xfddb5605bca9bedcd9df0421aaea2702024c00d34e067ee1173ca5ebfa45f5a2,86983564107,False,0.0,1010000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.2751,23411.01,SELL,16-04-2025 22:31,25.58929,Close Long,94.19424,0xacf8d124d0122a83f8370421aaea2802079d00eeb817114d35ff647bc4056264,86983564107,False,0.0,423000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.1772700632032482,1739943000,44,Fear,2025-02-19,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85100.0,0.011,936.1,SELL,16-04-2025 22:31,25.31419,Close Long,3.7664,0xcf6088a7f50cf3da794b0421aaea280207a400c16c52f6705ec7175c0115896a,86983564107,False,0.0,697000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19,1.0,1739943000,44,Fear,2025-02-19,True
